2024-09-09 10:45:05,1.87,84.0,24.02 
2024-09-09 10:45:41,1.87,84.0,24.02 
2024-09-09 10:45:49,1.87,84.0,24.02 
2024-09-09 10:46:59,1.87,84.0,24.02 
2024-09-09 10:47:09,1.87,84.0,24.02 
2024-09-09 10:47:23,1.87,84.0,24.02 
2024-09-09 10:49:22,1.87,84.0,24.02 
2024-09-09 10:50:57,1.87,84.0,24.02 
2024-09-09 10:51:20,1.87,84.0,24.02 
2024-09-09 10:51:24,1.87,84.0,24.02 
2024-09-09 10:51:44,1.87,84.0,24.02 
2024-09-09 10:52:15,1.87,84.0,24.02 
